GT,Model_1_0,Model_2_1
1,0.009707549119827658,0.9964148035578053
0,0.8745505049495778,6.0647393776072056e-05
0,0.9991417656357701,0.00010441629172350786
0,1.0,0.0005059887431944968
1,0.009707549119827658,0.9830007337713614
1,0.003473899112943449,0.9873630130517668
1,0.009707549119827658,0.9848701916194406
0,0.8745505049495778,7.316401974395681e-05
1,0.060281668814659885,0.9908706184167664
1,0.0015788830053065344,0.9981224309693515
1,0.003473899112943449,0.9873581403913574
1,0.21339408379010785,0.9728065397164933
1,0.0015788830053065344,0.9992591473051582
1,0.003473899112943449,0.9875483729289389
0,0.9991417656357701,0.00030580429883031896
1,0.019540771911287457,0.9631753447959476
0,0.9459740930585543,0.0002753823817611084
0,0.9991417656357701,0.0016686595005190074
1,0.2848176718990844,0.9504123011809932
0,1.0,0.0016262214068125576
1,0.0015788830053065344,0.999285307331686
0,0.9991417656357701,0.00018899146379825808
1,0.21339408379010785,0.9999264998608491
1,0.01764575580365054,0.9999973920581692
1,0.24585071538839035,0.9971004518129329
0,0.9991417656357701,6.414940548881478e-05
0,0.9991417656357701,0.0003221765349415883
1,0.003473899112943449,0.9912507671848383
0,0.8740013561302477,0.000846502270100608
1,0.009707549119827658,0.9995262494987852
0,0.8740013561302477,0.0001178575673364744
1,0.24585071538839035,0.9217118073701636
1,0.24585071538839035,0.9447443541212582
1,0.21339408379010785,0.9768256607099243
1,0.0015788830053065344,0.998568584721078
1,0.21339408379010785,0.9692559589916655
1,0.21339408379010785,0.9695793214411105
0,0.8745505049495778,0.00022531106807875884
0,0.8745505049495778,0.0001649977392147267
1,0.031207497416784014,0.9999120168323935
0,0.8745505049495778,8.798989964144003e-05
0,0.8745505049495778,0.00017996632346074497
1,0.009707549119827658,0.9959074881468508
1,0.0015788830053065344,0.9990713816916689
1,0.21339408379010785,0.9999905913732353
0,1.0,0.0011059876091135672
0,0.9991417656357701,0.0002950171894367233
0,0.9991417656357701,0.0006970752421457327
1,0.24585071538839035,0.999989446066196
1,0.031207497416784014,0.9998721243176663
1,0.009707549119827658,0.9842021719863057
0,0.9991417656357701,0.00017237269198518856
0,0.9760967026010258,2.701559038519412e-05
1,0.0015788830053065344,0.9959849419212597
0,0.9991417656357701,0.0009064063963962571
1,0.003473899112943449,0.9969016093921429
1,0.003473899112943449,0.9839387510939795
0,0.8740013561302477,0.0002576933493669169
0,0.8745505049495778,0.00021770528086541906
1,0.21339408379010785,0.9679100494424573
0,0.8740013561302477,0.0002728372230345045
0,0.9991417656357701,0.00011344535967018812
1,0.0015788830053065344,0.9899660873854473
0,0.9991417656357701,0.00011092520561294766
0,0.9991417656357701,0.013081270291063844
0,0.8740013561302477,0.00026461801661715686
0,1.0,0.000973199819087644
0,1.0,0.00019174827900780907
0,0.9991417656357701,4.0447888470677855e-05
0,0.8745505049495778,7.702231978043244e-05
1,0.0015788830053065344,0.9991242159391132
1,0.003473899112943449,0.9999961813997505
0,0.9991417656357701,0.0001519823217005701
0,0.9991417656357701,0.010398200380255492
1,0.0015788830053065344,0.9962858642241473
0,0.8404433102808744,0.07423707421354672
0,1.0,0.0001971114624288615
0,0.9967105263157895,0.0010753790453503387
1,0.031207497416784014,0.9990540430414818
1,0.003473899112943449,0.9870532198665798
1,0.0015788830053065344,0.999998629348142
0,0.9991417656357701,0.00027186555826799443
1,0.003473899112943449,0.9899343472033197
0,0.8740013561302477,0.0008094542645269846
1,0.21339408379010785,0.9486202939744693
0,0.9760967026010258,2.937899010074697e-05
0,0.9991417656357701,0.00031190938398788676
0,0.9760967026010258,3.496148830853712e-05
1,0.0015788830053065344,0.9979656671569511
0,0.9991417656357701,0.0003028425835397799
1,0.021374274625324218,0.9994308611697654
0,0.9991417656357701,5.233255880122931e-05
1,0.24585071538839035,0.9792934085365255
0,0.8740013561302477,0.0002716457574702263
0,0.8740013561302477,0.0002598078965843199
1,0.21339408379010785,0.940948990141234
1,0.24585071538839035,0.8874787449330939
0,0.8740013561302477,0.0023041171660296944
0,0.9459740930585543,4.660760403613393e-05
1,0.003473899112943449,0.9872701684112086
0,0.9991417656357701,5.293811813416164e-05
0,0.8745505049495778,0.00021289198385357816
0,0.9991417656357701,0.0002805482304594333
0,0.9459740930585543,0.00022602622056523876
1,0.24585071538839035,0.9409481294982572
0,0.9459740930585543,0.00021072042075152215
1,0.019540771911287457,0.9999892299989687
1,0.21339408379010785,0.9999788946914756
0,0.8740013561302477,0.00018830108366739065
1,0.003473899112943449,0.998686979035001
1,0.21339408379010785,0.9727881383860183
0,0.8745505049495778,5.915380464845362e-05
0,0.9991417656357701,0.001089706277794546
1,0.0015788830053065344,0.9986710492289617
1,0.021374274625324218,0.9942390343413412
0,0.8745505049495778,0.00021349745076464495
1,0.21339408379010785,0.9536006670968586
0,0.9760967026010258,2.9006680154241284e-05
0,0.8745505049495778,0.0002460954011121288
1,0.003473899112943449,0.9780279830270489
1,0.003473899112943449,0.9780082425095281
1,0.21339408379010785,0.9999905761406963
1,0.009707549119827658,0.9941343210118759
1,0.003473899112943449,0.989810455600815
0,0.8745505049495778,6.025113851419862e-05
0,0.9991417656357701,0.0003027184180391265
1,0.0015788830053065344,0.9985994204510806
1,0.0015788830053065344,0.99656031868983
0,0.9991417656357701,0.0003624626544389219
0,0.9991417656357701,0.00013727511661158792
1,0.009707549119827658,0.9999432375558249
0,0.9991417656357701,7.112648697110131e-05
1,0.21339408379010785,0.9535061644177403
1,0.003473899112943449,0.9569621422640524
1,0.21339408379010785,0.9999967717139508
1,0.003473899112943449,0.9851756613484978
0,0.9961613774964594,0.0034811007845109423
1,0.009707549119827658,0.9718176414262282
1,0.009707549119827658,0.9894431565690153
0,0.9760967026010258,2.8204521882701276e-05
1,0.003473899112943449,0.9870601941399414
0,0.9991417656357701,0.0003575603391636072
0,0.8745505049495778,5.933068970231568e-05
1,0.24585071538839035,0.8850710956017922
1,0.031207497416784014,0.9574573225586085
0,0.9961613774964594,0.0035959448402461567
0,0.9760967026010258,2.8482292446446965e-05
1,0.021374274625324218,0.9828193638752164
1,0.0015788830053065344,0.9982564457033833
0,0.9459740930585543,8.913133554876199e-05
0,0.8740013561302477,0.0002504133908896024
0,0.8745505049495778,5.9649409262191374e-05
0,1.0,0.0011183475945452227
1,0.003473899112943449,0.9907945035063478
0,0.8745505049495778,0.00018329906148636528
1,0.0015788830053065344,0.9987204872189144
1,0.21339408379010785,0.9455710167044314
1,0.21339408379010785,0.9988144206332026
1,0.21339408379010785,0.924085878297444
1,0.003473899112943449,0.9937621469807122
0,0.9760967026010258,2.8970371063074346e-05
1,0.003473899112943449,0.9941039430638299
0,0.9991417656357701,0.00015771208776517461
1,0.0015788830053065344,0.9973985081059668
0,0.8745505049495778,0.0002216692231208739
0,0.9429502442946379,0.20390288028928788
1,0.003473899112943449,0.9775947082002017
1,0.01764575580365054,0.999999999999909
0,0.9991417656357701,0.00030463043821233145
0,0.8404433102808744,0.06007330556756346
0,0.9967105263157895,0.00022250426514717494
1,0.009707549119827658,0.9940745067641634
1,0.019540771911287457,0.9999432681833956
1,0.009707549119827658,0.9849744956977327
0,0.9961613774964594,0.0021436076300031643
1,0.003473899112943449,0.9720453697181176
1,0.003473899112943449,0.9804644562176045
1,0.021374274625324218,0.9655933064232654
1,0.0015788830053065344,0.9972018100511448
1,0.031207497416784014,0.965447175182472
0,0.8745505049495778,0.00021588555119668126
1,0.009707549119827658,0.9992932083800883
1,0.003473899112943449,0.9877912269238268
0,1.0,0.00017204780304264406
0,0.8162176843254297,0.11371055018828902
0,0.8745505049495778,0.0002324980337625882
1,0.021374274625324218,0.9702966243138833
1,0.003473899112943449,0.9852862304333713
1,0.0015788830053065344,0.9971976621633671
1,0.2848176718990844,0.9971238427910482
0,0.8745505049495778,0.00023871441134098775
1,0.019540771911287457,0.9999848456113754
1,0.0015788830053065344,0.9975778987302566
1,0.24585071538839035,0.9999612998320538
1,0.003473899112943449,0.9813676370739913
1,0.031207497416784014,0.9999702815483131
0,0.284758109577726,0.9215485947430422
0,0.8740013561302477,0.0002709470902620254
0,0.9991417656357701,0.0003648852567426961
0,0.8745505049495778,0.00038814605633389406
0,0.9991417656357701,5.008112438861553e-05
0,0.8740013561302477,0.00027127771268008855
0,0.9991417656357701,0.0002598243080472027
1,0.21339408379010785,0.9752759302779564
0,0.9991417656357701,0.00022764734426599243
0,0.9991417656357701,6.190912445821831e-05
0,0.9459740930585543,0.00018349503580025804
1,0.21339408379010785,0.9680671571705849
1,0.009707549119827658,0.9952436798839762
1,0.0015788830053065344,0.9953409485253237
1,0.0015788830053065344,0.9984493300853283
1,0.0015788830053065344,0.9981096620376236
1,0.003473899112943449,0.998678048307518
0,1.0,0.00019059639625441311
1,0.009707549119827658,0.987688977440577
1,0.003473899112943449,0.9826314623400126
1,0.003473899112943449,0.99407086177771
1,0.003473899112943449,0.9968773262248496
1,0.0015788830053065344,0.9993108916053862
1,0.21339408379010785,0.9999975682628391
1,0.21339408379010785,0.9149215540548592
0,0.9760967026010258,3.1861398608363885e-05
0,0.9760967026010258,2.788421808662038e-05
0,0.8740013561302477,0.0030430354425086737
0,0.9760967026010258,2.8531461954538033e-05
1,0.0015788830053065344,0.9894836101666228
0,0.8740013561302477,0.00026115885804060563
0,0.3863043072291741,0.7768433955446201
0,0.9991417656357701,0.000609898858456299
1,0.0015788830053065344,0.9965468568775686
0,0.8745505049495778,0.0002079187418075188
1,0.003473899112943449,0.9931559967510332
0,0.9991417656357701,0.00023355969371296057
0,0.9991417656357701,6.0002230223138465e-05
1,0.2848176718990844,0.9896304031356592
1,0.021374274625324218,0.9804084455514918
0,0.9459740930585543,0.00022645011180947973
1,0.009707549119827658,0.9971003494451673
0,0.8745505049495778,0.0001145365621028461
1,0.284758109577726,0.8774184521287433
0,0.9991417656357701,7.319686877507572e-05
1,0.21339408379010785,0.9748860415245237
0,0.8740013561302477,0.010702500989100968
1,0.003473899112943449,0.9862620493005873
1,0.0015788830053065344,0.9980601790205765
0,0.8740013561302477,0.0002734382753526094
1,0.0015788830053065344,0.9982958064201254
0,0.9991417656357701,0.00037159896419938575
0,0.8745505049495778,8.899782281458971e-05
1,0.0015788830053065344,0.9952783833213483
0,0.8740013561302477,0.00028599559449208543
1,0.24585071538839035,0.9998304138705705
0,0.9961613774964594,0.0008181974621112185
0,0.9991417656357701,0.00041693808422877234
1,0.24585071538839035,0.9223444010050429
0,0.8745505049495778,0.00010619462794612024
1,0.21339408379010785,0.9735100892963657
1,0.0015788830053065344,0.9980309629916775
0,0.9991417656357701,0.000985573976845076
0,0.8745505049495778,0.00022375706777172632
0,0.9760967026010258,2.9899338103440295e-05
0,0.9991417656357701,0.0003940487698092949
0,0.8745505049495778,0.00022646954921587257
1,0.21339408379010785,0.9769492011854761
1,0.031207497416784014,0.9998623833147869
0,0.9760967026010258,2.898650336433367e-05
1,0.21339408379010785,0.9678185262562613
1,0.0015788830053065344,0.9965062529705973
1,0.003473899112943449,0.9978470571274092
1,0.009707549119827658,0.986942530385896
0,0.9967105263157895,0.0022995932380936897
0,0.9459740930585543,7.542528590812122e-05
1,0.009707549119827658,0.9884378615764345
1,0.21339408379010785,0.9230682618041087
0,0.9991417656357701,8.79877655134478e-05
1,0.021374274625324218,0.9931702113221723
0,0.8745505049495778,0.00018260898804670696
1,0.003473899112943449,0.9754435871663347
1,0.003473899112943449,0.9886297209039014
1,0.031207497416784014,0.9457832435162705
0,0.8745505049495778,0.00021220415000442378
0,0.8745505049495778,7.777569958916448e-05
0,0.9459740930585543,0.0001261389186462969
0,0.8745505049495778,6.135460586006264e-05
0,0.9961613774964594,0.0031708120976878247
0,1.0,0.0011741827989042843
1,0.009707549119827658,0.9852116714652489
1,0.003473899112943449,0.9719696956712043
0,0.9991417656357701,0.001708959934849688
1,0.21339408379010785,0.9980357380144705
0,0.9991417656357701,0.0003255904744279376
0,0.9961613774964594,0.0003285310460186044
0,0.9991417656357701,6.463775544548035e-05
1,0.009707549119827658,0.9854640504494114
0,0.8745505049495778,0.00011916039372445441
0,0.9991417656357701,3.967574260665299e-05
1,0.003473899112943449,0.9878070159708653
1,0.003473899112943449,0.9983900352849961
1,0.21339408379010785,0.9999969303953784
0,0.9760967026010258,2.9379308587786815e-05
1,0.003473899112943449,0.9808522600494444
0,0.8745505049495778,8.263133015203512e-05
0,0.9459740930585543,6.149619717418972e-05
0,1.0,0.0007032071853052254
0,0.8745505049495778,0.00012478957613196718
0,0.9991417656357701,9.201596811553206e-05
0,1.0,0.00019461347912095613
0,0.9991417656357701,8.41250446945065e-05
1,0.21339408379010785,0.9463156962775265
0,0.9991417656357701,0.000280104348015833
0,0.8745505049495778,0.00011204437134193284
1,0.21339408379010785,0.9763379494268843
1,0.003473899112943449,0.9851343388815555
0,0.9991417656357701,0.00010805992553677793
1,0.009707549119827658,0.9861741477533326
1,0.21339408379010785,0.9999756670834616
0,0.9967105263157895,0.0007303903640926735
0,0.8740013561302477,0.0011098407015843427
1,0.009707549119827658,0.9883830352285636
0,0.9459740930585543,4.7073184498431786e-05
1,0.0015788830053065344,0.9960993197122039
0,0.9991417656357701,7.746154858020505e-05
0,0.8162176843254297,0.03912463204827469
1,0.21339408379010785,0.9168741820489651
1,0.0015788830053065344,0.9901594277763576
0,0.8745505049495778,5.264667398281808e-05
1,0.031207497416784014,0.9973759708586123
0,0.9991417656357701,0.00011881750308290309
0,0.8745505049495778,0.00023542540488945534
1,0.003473899112943449,0.9917551503848437
1,0.003473899112943449,0.9964372448075877
1,0.003473899112943449,0.9886276301741852
0,0.9961613774964594,0.0008212349957712246
0,0.8745505049495778,0.00011369632031559661
1,0.031207497416784014,0.9997421914253026
1,0.0015788830053065344,0.9983257762565843
1,0.031207497416784014,0.9697923800469925
0,0.9967105263157895,0.0002152150672695725
0,0.8745505049495778,7.562490056969508e-05
1,0.0015788830053065344,0.9989140709748977
0,0.9961613774964594,0.000716308893388235
0,0.9760967026010258,2.786161545000189e-05
1,0.21339408379010785,0.9687306483402788
0,0.8745505049495778,0.00019283079911300107
0,0.9991417656357701,4.914245999586359e-05
1,0.009707549119827658,0.9899352610458014
0,0.9991417656357701,0.0001398365589637026
0,0.9459740930585543,0.0001906976789776308
1,0.24585071538839035,0.9610709066364171
0,0.8745505049495778,0.00021529102691145884
1,0.021374274625324218,0.9888776466744846
0,0.9991417656357701,5.289683879887083e-05
1,0.0015788830053065344,0.9999979735540485
0,0.9991417656357701,6.733685698986009e-05
1,0.21339408379010785,0.9533360049872991
1,0.003473899112943449,0.9810944916177259
1,0.0015788830053065344,0.998584656133025
1,0.21339408379010785,0.9999884666885043
1,0.009707549119827658,0.9899632266741653
1,0.0015788830053065344,0.9979130894668519
1,0.21339408379010785,0.9999932524234109
0,0.9459740930585543,0.00023133525959616758
0,0.9991417656357701,0.00028187307007189444
1,0.24585071538839035,0.9512616168803896
1,0.009707549119827658,0.9889456235101673
0,0.9991417656357701,0.006145549622607754
1,0.009707549119827658,0.9891461010394054
1,0.009707549119827658,0.988941438471241
1,0.24585071538839035,0.9999816455546859
0,0.8740013561302477,0.0007361759912399262
1,0.284758109577726,0.8686459171063232
0,1.0,0.0013970168704022404
1,0.0015788830053065344,0.9987740106764826
0,0.8745505049495778,0.00023177169503358245
1,0.0015788830053065344,0.9964578545488189
1,0.003473899112943449,0.9814961919625308
1,0.003473899112943449,0.9869805191390706
0,0.9459740930585543,5.669910534925744e-05
0,0.9459740930585543,0.00019264185151305775
1,0.003473899112943449,0.9826063209238295
1,0.24585071538839035,0.9999289655339021
1,0.003473899112943449,0.9815052862289063
0,0.8740013561302477,0.0002593328271826549
1,0.003473899112943449,0.9965309698449556
0,0.8745505049495778,0.00020436551161630135
1,0.0015788830053065344,0.9948964279871394
0,0.9991417656357701,0.00023507680765498667
1,0.21339408379010785,0.9323100074132761
0,0.9961613774964594,0.0019926028546830375
0,0.9459740930585543,6.634229117279799e-05
1,0.003473899112943449,0.9931655998179166
0,0.8745505049495778,0.00023968390421565025
0,0.9967105263157895,0.0007755208113118356
1,0.003473899112943449,0.9903432533478895
1,0.003473899112943449,0.9829530649171925
0,0.8745505049495778,6.761913758133873e-05
0,0.9991417656357701,0.0002759903095300146
1,0.0015788830053065344,0.9963622635857222
0,0.9760967026010258,3.8738165312120174e-05
1,0.009707549119827658,0.9826707419641283
1,0.003473899112943449,0.9909355803966435
1,0.0015788830053065344,0.9965851289733899
1,0.009707549119827658,0.9862771350957028
1,0.0015788830053065344,0.9985779072012373
1,0.0015788830053065344,0.9978752113693414
0,0.9991417656357701,0.00031076896436890207
1,0.21339408379010785,0.9999929725003143
0,0.5442832521964743,0.7195112989712785
1,0.003473899112943449,0.9827049118167857
0,0.9991417656357701,5.207712623146612e-05
0,0.9760967026010258,3.192794805453343e-05
1,0.0015788830053065344,0.9970647594664299
0,0.8745505049495778,6.442135487336904e-05
0,0.8740013561302477,0.00024479637257084096
1,0.0015788830053065344,0.9960087160900499
1,0.0015788830053065344,0.9982621105776738
0,0.8740013561302477,0.001960619471946743
0,0.9991417656357701,0.000687248927922943
0,1.0,0.00019979939285174665
0,0.9459740930585543,0.00019822359724239806
1,0.009707549119827658,0.9866529023943726
1,0.003473899112943449,0.9946000042243286
0,0.9961613774964594,0.0006526829466356617
0,0.8745505049495778,0.0002114995422687679
0,0.9760967026010258,2.9026860087475975e-05
1,0.2848176718990844,0.9503173460253695
0,1.0,0.0001571105470181006
1,0.0015788830053065344,0.9982659528718559
1,0.21339408379010785,0.943941793570088
1,0.0015788830053065344,0.9987307024047622
0,0.8745505049495778,0.00020652557781069696
0,0.9991417656357701,0.00041566565440809934
1,0.0015788830053065344,0.9986046919777163
0,0.9459740930585543,0.00030965468847609653
0,0.9991417656357701,0.00021310530479252816
0,0.9991417656357701,0.0004221848130542716
1,0.21339408379010785,0.9416736307786626
1,0.35618169768670255,0.7966176574446305
0,0.8745505049495778,0.00017986891429246435
1,0.021374274625324218,0.9851033018280505
0,0.9991417656357701,0.000516759050115877
1,0.21339408379010785,0.9999124458952217
0,0.8740013561302477,0.0004331269838548289
0,0.9991417656357701,0.0004010882916983795
1,0.3863043072291741,0.7395898197047474
1,0.031207497416784014,0.999830189055316
0,0.9991417656357701,0.000602078528057831
0,1.0,0.0004883104654562426
0,0.8745505049495778,0.00012073472829980631
0,0.8745505049495778,0.00020694483541260845
1,0.21339408379010785,0.9246441176635777
1,0.284758109577726,0.8741336937131593
0,0.9991417656357701,3.978187124057652e-05
1,0.21339408379010785,0.9322731657471695
0,0.9991417656357701,0.0003344427676241199
1,0.009707549119827658,0.9872997951950779
1,0.019540771911287457,0.9999345003471458
0,0.8745505049495778,5.965421234017956e-05
1,0.031207497416784014,0.9955326567641509
1,0.003473899112943449,0.9999953442516888
0,0.6497666925298504,0.1988420721868631
1,0.003473899112943449,0.9876652686648538
0,0.9459740930585543,0.00028270580570680917
0,0.8745505049495778,5.768940517965724e-05
1,0.35618169768670255,0.7898373631343955
0,0.8745505049495778,0.00021151679705943148
1,0.0015788830053065344,0.9976397771034401
0,0.8740013561302477,0.00027229990753231166
0,0.8745505049495778,0.00017847118083849216
0,0.9991417656357701,0.00015795781061874129
1,0.24585071538839035,0.9425980973731856
1,0.0015788830053065344,0.9988235455170369
1,0.003473899112943449,0.9920786151516975
0,0.9991417656357701,0.0003108531253014228
0,0.9991417656357701,0.00016546298450546674
0,1.0,0.0010122701678496847
1,0.21339408379010785,0.9994255968092033
0,0.9459740930585543,6.027281729246796e-05
1,0.0015788830053065344,0.996479861318537
1,0.019540771911287457,0.9999922427167014
1,0.003473899112943449,0.9992643991701606
0,0.8745505049495778,0.00021122276431481633
1,0.009707549119827658,0.9888806687227576
0,0.9961613774964594,0.004292858053939826
0,0.8497757301748029,0.008905792439377048
0,0.9991417656357701,4.6806400202870435e-05
1,0.21339408379010785,0.9999964922908545
1,0.003473899112943449,0.9840970734565611
0,0.9459740930585543,0.00027691805280982354
1,0.24585071538839035,0.9500745256511729
1,0.003473899112943449,0.9912235297586738
0,0.9760967026010258,2.8412673906814662e-05
1,0.019540771911287457,0.9999963595578972
1,0.0015788830053065344,0.9958640630777036
0,0.9459740930585543,5.906682871523446e-05
1,0.003473899112943449,0.9834443686785358
1,0.0015788830053065344,0.9950512441422278
1,0.0015788830053065344,0.994406788724053
1,0.21339408379010785,0.9754678991054575
0,0.9991417656357701,0.0002814816489922743
0,0.9967105263157895,0.0011394957899001975
0,0.9459740930585543,8.75039353330024e-05
1,0.21339408379010785,0.9738997283935432
0,0.8740013561302477,0.0001892554067094264
0,0.8745505049495778,0.00022313572019202904
0,0.9991417656357701,0.0001104335059141176
0,0.8745505049495778,0.00022429253549298203
0,0.8740013561302477,0.0002682772436322612
0,0.9760967026010258,3.0573192521481227e-05
1,0.21339408379010785,0.915640457107019
0,0.9991417656357701,0.00048791668097987706
1,0.021374274625324218,0.9824184051312073
1,0.031207497416784014,0.9972872089517617
0,1.0,0.000897956541692175
0,0.9991417656357701,6.189370677032067e-05
0,0.9459740930585543,5.816581834462277e-05
0,0.009707549119827658,0.9997198246386079
1,0.21339408379010785,0.9354754530653107
1,0.021374274625324218,0.9878881193580881
1,0.003473899112943449,0.9988433231727327
1,0.009707549119827658,0.9974115550485266
0,0.8745505049495778,5.853298095931015e-05
1,0.21339408379010785,0.9436806246468677
1,0.003473899112943449,0.9861788456930025
1,0.031207497416784014,0.9999373686498965
1,0.3473969130398384,0.8496322163194177
0,0.8745505049495778,0.00012496965428205825
0,0.8740013561302477,0.00014260561019893692
1,0.009707549119827658,0.9999310170531606
0,0.4093493702639184,0.7370611231080949
1,0.003473899112943449,0.9981804724698959
0,0.9991417656357701,0.0008739867875952509
0,0.9991417656357701,5.8950276113648225e-05
1,0.009707549119827658,0.9825242977859943
1,0.0015788830053065344,0.9950905754974954
0,0.8745505049495778,5.8813569430273016e-05
1,0.0015788830053065344,0.9945471721299302
1,0.21339408379010785,0.9732030173930073
1,0.0015788830053065344,0.9972251943394537
0,1.0,0.00020114903066373335
0,0.9961613774964594,0.00040308530134077874
1,0.003473899112943449,0.9876748159625489
0,1.0,0.0004957485250630255
0,0.8745505049495778,0.00021984437680356217
0,0.9459740930585543,0.00022716856141477212
0,0.9459740930585543,0.00025568397337314753
0,0.9991417656357701,0.00010095113315620719
0,0.8745505049495778,0.00023801879114908624
0,0.9961613774964594,0.0033016314830788683
1,0.24585071538839035,0.9999882938969754
0,0.9991417656357701,0.0008687183387291043
0,0.8745505049495778,0.00010959213752402138
1,0.031207497416784014,0.9423504593436437
1,0.8740013561302477,0.00021476615865019546
1,0.003473899112943449,0.9919519935222247
0,0.9760967026010258,3.820270774431971e-05
0,0.9991417656357701,0.0003033463026343085
0,0.8745505049495778,0.0002065131902483988
0,0.9991417656357701,0.00014600040087412046
0,0.8745505049495778,5.992219732973848e-05
1,0.24585071538839035,0.9990519286204881
0,0.8740013561302477,0.000996115256283546
1,0.003473899112943449,0.9788470650712409
0,0.9991417656357701,7.26692038470876e-05
1,0.0015788830053065344,0.999140607452681
0,0.8162176843254297,0.06428875571406747
0,0.9991417656357701,0.00030622975818420534
0,0.9459740930585543,0.0003709377347584271
0,0.8745505049495778,0.00020447730475232467
0,0.9991417656357701,7.436597345278126e-05
1,0.0015788830053065344,0.9957715296987756
1,0.003473899112943449,0.9714600482968593
1,0.003473899112943449,0.9848003050906882
0,0.24585071538839035,0.9538955283335918
0,0.9991417656357701,0.0006425729851044933
0,0.8497757301748029,0.009846999416643697
1,0.009707549119827658,0.9886961728416752
1,0.003473899112943449,0.9858937508216472
1,0.019540771911287457,0.9992483340301582
0,0.9961613774964594,0.004362222415821719
0,0.9991417656357701,0.00032936750651108536
1,0.2848176718990844,0.9982356305192528
1,0.0015788830053065344,0.9968231248795466
0,0.8745505049495778,0.00010313832738482032
0,0.9459740930585543,5.6031094659231557e-05
0,0.8745505049495778,7.192191360572706e-05
0,0.8745505049495778,0.0002092539302679084
1,0.009707549119827658,0.9879967553611362
1,0.0015788830053065344,0.9936117644253919
0,0.8745505049495778,6.637096216375212e-05
1,0.009707549119827658,0.9859576099662877
1,0.24585071538839035,0.9999774142455581
1,0.24585071538839035,0.9438119065276442
1,0.2848176718990844,0.9996802599071469
1,0.009707549119827658,0.9900071736771501
1,0.009707549119827658,0.9836735940395073
0,0.8745505049495778,5.463110100638469e-05
1,0.0015788830053065344,0.9948945823441724
1,0.21339408379010785,0.9413961185642529
1,0.2848176718990844,0.9995205122820453
0,0.8740013561302477,0.020278892757643132
0,0.9961613774964594,0.0007734686975948234
1,0.003473899112943449,0.9934621448610796
1,0.003473899112943449,0.993261017599762
0,0.8745505049495778,0.00010919877110450124
0,0.9991417656357701,0.00039327206120594245
1,0.003473899112943449,0.9978335521721887
1,0.21339408379010785,0.9988706003115059
0,0.9991417656357701,0.00014417359334147078
1,0.0015788830053065344,0.9952357470734486
0,0.8745505049495778,0.0002194369008515995
1,0.24585071538839035,0.9999879865802183
0,0.9961613774964594,0.0008242205295419506
0,0.9991417656357701,0.0007198440059197225
0,0.9991417656357701,0.00015435647677139227
0,1.0,0.0005065025762091022
0,0.9991417656357701,0.001819345591955083
0,0.9459740930585543,8.06321670469184e-05
1,0.0015788830053065344,0.9895356215098807
1,0.21339408379010785,0.97382050456589
1,0.0015788830053065344,0.9995527015540359
1,0.003473899112943449,0.9793394006414049
0,0.9991417656357701,0.0002994513907889215
0,0.8740013561302477,0.0005649089257232293
0,0.912416047209181,0.07850328559807271
1,0.009707549119827658,0.9999387118873558
0,1.0,0.0009327311525953213
1,0.2848176718990844,0.9995213672227333
1,0.2848176718990844,0.9539780297059202
0,0.9459740930585543,7.454531939759878e-05
1,0.003473899112943449,0.9948747366002587
1,0.0015788830053065344,0.998710654138835
0,0.9961613774964594,0.0035513750287863226
0,0.8740013561302477,0.0002506456133607752
1,0.21339408379010785,0.9896998456287509
1,0.009707549119827658,0.9869603892240286
0,0.9459740930585543,0.00029059352011853446
0,0.9991417656357701,0.0002393932595020711
1,0.21339408379010785,0.9999969179372362
1,0.24585071538839035,0.9999896288308033
1,0.009707549119827658,0.9998072096377852
1,0.0015788830053065344,0.9974240940966452
1,0.031207497416784014,0.9499376868536843
0,0.8740013561302477,0.0002691986645101288
0,0.9991417656357701,0.00042109253973361
0,0.8745505049495778,0.00011637301580105589
1,0.009707549119827658,0.9999328906111387
0,0.8740013561302477,0.0002638563707190429
1,0.003473899112943449,0.9933823993618034
1,0.21339408379010785,0.9999346549188292
1,0.21339408379010785,0.9999944702097049
0,0.9991417656357701,5.576728936679636e-05
1,0.0015788830053065344,0.9978520634793959
1,0.031207497416784014,0.948117294486144
1,0.0015788830053065344,0.9987235089951795
0,0.8745505049495778,0.0006134669923617117
0,0.9760967026010258,3.803332314864977e-05
1,0.0015788830053065344,0.9960392476891874
0,0.9760967026010258,2.815612793604317e-05
1,0.003473899112943449,0.9886076226665946
0,0.8740013561302477,0.0002548425213942919
0,0.9760967026010258,3.7080965017004346e-05
0,0.9760967026010258,2.753117393815111e-05
1,0.0015788830053065344,0.9999988081334149
1,0.3172743034973669,0.9835797908163229
0,0.8745505049495778,0.0002262602257307378
0,0.9991417656357701,5.287925553695852e-05
1,0.24585071538839035,0.9582278594698216
1,0.0015788830053065344,0.9956351449763284
0,0.9991417656357701,0.0006226218970264906
0,0.9991417656357701,6.533211583559143e-05
1,0.0015788830053065344,0.9983489056575178
1,0.2848176718990844,0.9995155014641919
1,0.21339408379010785,0.9764226246657206
0,0.9459740930585543,0.00029005532277328813
0,0.8745505049495778,0.00022562456409909662
1,0.009707549119827658,0.9837898560361545
0,0.9991417656357701,6.80265221913017e-05
1,0.031207497416784014,0.999581764048961
0,0.9459740930585543,6.271811864004425e-05
1,0.021374274625324218,0.9996063496763865
